time,x,y,z,v_x,v_y,v_z,phi,theta,psi,omega_x,omega_y,omega_z,w,zeta,m,I_x,I_y,I_z,C,u_thrust,u_phi,u_theta,u_psi,u_w,u_zeta,g,beta,r,r_x,r_y,a,gamma,v_x_dot,v_y_dot,q,alpha,u_x,u_y
0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.5707963267948966,0.0,0.0,0.0,7.0,0.7051130178057091,2.0,0.039081470224,0.039081470224,0.046183391504,0.1,9.66830180943627,-0.07368612709444562,-0.05789803119606078,-0.05475013923102928,-7.796830209681823e-17,-0.0005062787417817867,2.0,0.0,1.0,1.0,0.0,5.903612688026912,2.014967521631522,0.1268419653720958,-0.26653840763785785,0.29518063440134557,-1.1266251319582714,0.0,-0.0
0.1,0.0012925049143691113,0.20060336601112788,2.0248379459379575,2.011575523128026,-0.013215166244489061,0.4963499678544121,-0.009408076445087642,-0.007431756606194405,1.5649037366809624,-0.18865125208393654,-0.14801156736366805,-0.1185494123494315,7.0,0.7050623899315308,2.0,0.039081470224,0.039081470224,0.046183391504,0.1,16.401380168680898,0.019570658783267192,0.03298740394176341,0.036287471010803846,-1.1402862367300622e-16,0.0005419733150951547,2.0116189315739352,-0.0065694655652546695,0.9934715692233341,0.9934501312381381,-0.006526530318636168,5.876142652515728,2.020873590843386,0.06842236396425624,0.048269639223354505,0.08373516561881247,0.6143848892775238,-0.12188454907910144,0.1543031621306507
0.2,0.0044947522814404095,0.40190687816151854,2.0823902528994434,2.0135004533143555,-0.00925290601552193,0.6546231758426051,-0.025682315908341847,-0.018128006097789293,1.5571562147755211,-0.1387369556572616,-0.06336304710339466,-0.03997685665554978,7.0,0.70511658726304,2.0,0.039081470224,0.039081470224,0.046183391504,0.1,20.722965453207348,0.04881690718608622,0.04317089411920588,0.0406309413714008,-1.2572154372044576e-16,0.0008656831074607318,2.013521713755987,-0.0045954004464308675,0.9669281302831848,0.9669179206495189,-0.004443406322440534,5.864788030336151,2.029271562010363,-0.057623730935698184,0.0803248600538041,0.09885634784682748,2.193094059306807,-0.3755215913568686,0.5321552408795723
0.30000000000000004,0.007960563945716068,0.6028775651890353,2.14496828455828,2.006350872483631,-0.0047604183890877045,0.5970277764644651,-0.03331993966601315,-0.018921615303030846,1.5575748807275862,-0.013840460814339973,0.04711187577208146,0.0480005309901404,7.0,0.705203155573786,2.0,0.039081470224,0.039081470224,0.046183391504,0.1,23.129037105608724,0.024495557921136262,0.003656929910316493,0.0035548639004978526,-1.2323115539532223e-16,0.00010866750975132661,2.006356519938335,-0.002372670464245895,0.9353781752309266,0.9353755423459816,-0.0022193420869474683,5.872579135895563,2.029642175848027,-0.08885354042543099,0.028880324337855964,0.09342925013074575,2.827330993612435,-0.4373697281390261,0.770515529005831
0.4,0.010479045047469434,0.8031496475714038,2.1958046413560917,2.0004206526105257,-0.0030184273723584958,0.41981971637070276,-0.031653882690410536,-0.013574022184799247,1.5625868339139013,0.04878881862141243,0.05648626778668479,0.055697808701306264,7.0,0.7052140223247612,2.0,0.039081470224,0.039081470224,0.046183391504,0.1,24.085838386584662,-0.0017352874966811338,-0.016794139700979337,-0.013532855690420315,-1.1206947664649092e-16,-0.0004766650041674066,2.000422929856215,-0.001508895180455942,0.9110204488049483,0.9110194117155613,-0.0013746338428788302,5.885741386884063,2.024662010753958,-0.034518459160195684,0.008851372099297997,0.03563524674861012,2.8905767796412607,-0.3267678907294082,0.7622829906762919
0.5,0.011935643135084462,1.003106771937489,2.226567414719059,1.9995381907897138,-0.0022174736815202176,0.19558704983868944,-0.027045248257694544,-0.00995213620858578,1.5665856642361637,0.04432061088332126,0.013549059542444607,0.026395379300364112,7.0,0.7051663558243446,2.0,0.039081470224,0.039081470224,0.046183391504,0.1,24.0196019704865,-0.011789694702449664,-0.010604424974434925,-0.009506134946202819,-9.612680136231074e-17,-0.00039475478574402863,1.9995394203706338,-0.0011089924576936797,0.8980367749713652,0.8980362227397499,-0.0009959158060345598,5.894124185784691,2.020089752999985,0.008464316816626119,0.007281366893477609,0.011165256961201183,0.7104105151860912,-0.23895498653631178,0.6495369081154491
0.6000000000000001,0.012777012620704442,1.2031148846862254,2.235119443447821,2.0006585468145275,-0.0015743248553128709,-0.024378103266924224,-0.024137262585861494,-0.009912010770066213,1.5681949468959568,0.014152800078241295,-0.013575594597676823,0.0058119300632514925,7.0,0.7051268803457702,2.0,0.039081470224,0.039081470224,0.046183391504,0.1,23.30454226737236,-0.00982038835606951,-7.838744611760658e-05,-0.0020109384553586174,-7.880849598397874e-17,-0.00011256012898026182,2.0006591662351605,-0.0007869031588974362,0.8951016788386977,0.8951014017078112,-0.0007043582659208447,5.897188813222564,2.017979576378066,0.01203375745212612,0.0030806736149400216,0.012421830313540294,0.2506201738943761,-0.2309238062038157,0.5624532375311359
0.7000000000000001,0.013393564134431319,1.403213490381513,2.223511401689518,2.001065917531008,-0.001170405176808387,-0.20762800190396155,-0.023982472039229746,-0.011270507410441838,1.5685909599540584,-0.010974289033400338,-0.01377589827815938,0.0014576841106032393,7.0,0.7051156243328719,2.0,0.039081470224,0.039081470224,0.046183391504,0.1,22.252327790858214,-0.0038875933015719163,0.002986446408493427,0.0013118066108911604,-6.286988400098954e-17,-1.2956883397537336e-05,2.0010662598106275,-0.0005848907989939407,0.899957723756277,0.8999575698197516,-0.0005263769620965575,5.89811162522269,2.017420618758357,0.0020157347803811776,-0.00274839972182155,0.0034083555764836404,-0.93799031800143,-0.2507175972682272,0.53361467340886
0.8,0.013922817462610084,1.6033075110313029,2.196250915215066,2.0006436157447443,-0.000918910694656566,-0.3374640464864462,-0.025580962793493627,-0.01225860393405045,1.5689031672543081,-0.020921209273713832,-0.006135183333862099,0.00429811346880129,7.0,0.7051143286445322,2.0,0.039081470224,0.039081470224,0.046183391504,0.1,21.10618960364576,0.0008660532332523365,0.0011507853824526614,0.0012723658003722727,-5.008986195777146e-17,-5.306486407140627e-05,2.0006438267760376,-0.000459307506247514,0.9109359103352388,0.9109358142481789,-0.00041839968661621816,5.899086455903477,2.01710731496809,-0.002010411569415738,-0.005044159011354828,0.005430036354415389,-1.9500626850819252,-0.25864129020240983,0.539857767271182
0.9,0.014338297156791172,1.8033519386491792,2.1589017025197097,2.0001721835972632,-0.0006302312610407211,-0.4094502050199523,-0.02756952106650974,-0.012709687309511858,1.5694829256582905,-0.01870472053159401,-0.003192636904680603,0.007053142406557129,7.0,0.7051090221581248,2.0,0.039081470224,0.039081470224,0.046183391504,0.1,20.040532947874148,0.0028718220249488165,-0.0004225035443659379,0.00014510055604359935,-4.125594464060312e-17,-7.69227873392044e-05,2.0001722828865733,-0.00031508849355691576,0.9264767731444747,0.9264767271538166,-0.00029192216593518916,5.900605940702666,2.016487593358781,-0.000124960391887461,-0.004270009632179857,0.004271837702728116,-1.6000526395641939,-0.2546052592453633,0.552437906389108
